Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange
2017,1,02,1,103645,42598,594304,0.0717,,
2017,1,08,1,733857,301615,4639112,0.065,,
2017,1,09,1,412100,169373,3017061,0.0561,,
2017,1,10,1,180388,74139,800398,0.0926,,
2017,1,12,1,2770686,1138752,17733837,0.0642,,
2017,1,17,1,1044642,429348,10556641,0.0407,,
2017,1,21,1,779156,320233,3673550,0.0872,,
2017,1,25,1,520076,213751,5818331,0.0367,,
2017,1,27,1,833970,342762,4557796,0.0752,,
2017,1,29,1,633870,260521,5041595,0.0517,,
2017,1,38,1,123893,50920,614810,0.0828,,
2017,1,47,1,1220401,501585,5550966,0.0904,,
2017,1,48,1,4141099,1701992,22564943,0.0754,,
2017,1,02,2,140499,18124,594304,0.0305,,
2017,1,08,2,1146987,147961,4639112,0.0319,,
2017,1,09,2,794732,102520,3017061,0.034,,
2017,1,10,2,253854,32747,800398,0.0409,,
2017,1,12,2,5987405,772375,17733837,0.0436,,
2017,1,17,2,2113935,272698,10556641,0.0258,,
2017,1,21,2,736522,95011,3673550,0.0259,,
2017,1,25,2,1342858,173229,5818331,0.0298,,
2017,1,27,2,978486,126225,4557796,0.0277,,
2017,1,29,2,972384,125437,5041595,0.0249,,
2017,1,38,2,96753,12481,614810,0.0203,,
2017,1,47,2,1634857,210897,5550966,0.038,,
2017,1,48,2,6021965,776833,22564943,0.0344,,
2017,1,02,3,787407,35433,594304,0.0596,,
2017,1,08,3,8181014,368146,4639112,0.0794,,
2017,1,09,3,3450020,155251,3017061,0.0515,,
2017,1,10,3,1152239,51851,800398,0.0648,,
2017,1,12,3,30220321,1359914,17733837,0.0767,,
2017,1,17,3,15922784,716525,10556641,0.0679,,
2017,1,21,3,5959564,268180,3673550,0.073,,
2017,1,25,3,8185604,368352,5818331,0.0633,,
2017,1,27,3,8161461,367266,4557796,0.0806,,
2017,1,29,3,9474397,426348,5041595,0.0846,,
2017,1,38,3,1480113,66605,614810,0.1083,,
2017,1,47,3,8237299,370678,5550966,0.0668,,
2017,1,48,3,52609593,2367432,22564943,0.1049,,
2017,1,02,4,,96156,594304,0.1618,,
2017,1,08,4,,817722,4639112,0.1763,,
2017,1,09,4,,427144,3017061,0.1416,,
2017,1,10,4,,158737,800398,0.1983,,
2017,1,12,4,,3271041,17733837,0.1845,,
2017,1,17,4,,1418571,10556641,0.1344,,
2017,1,21,4,,683425,3673550,0.186,,
2017,1,25,4,,755332,5818331,0.1298,,
2017,1,27,4,,836252,4557796,0.1835,,
2017,1,29,4,,812306,5041595,0.1611,,
2017,1,38,4,,130006,614810,0.2115,,
2017,1,47,4,,1083160,5550966,0.1951,,
2017,1,48,4,,4846257,22564943,0.2148,,
2017,2,02,1,120929,49702,594304,0.0836,,
2017,2,08,1,929497,382023,4639112,0.0823,,
2017,2,09,1,577939,237533,3017061,0.0787,,
2017,2,10,1,228514,93919,800398,0.1173,,
2017,2,12,1,3423792,1407178,17733837,0.0793,,
2017,2,17,1,1419199,583291,10556641,0.0553,,
2017,2,21,1,262904,108053,3673550,0.0294,,
2017,2,25,1,812741,334037,5818331,0.0574,,
2017,2,27,1,964014,396210,4557796,0.0869,,
2017,2,29,1,956038,392932,5041595,0.0779,,
2017,2,38,1,137002,56308,614810,0.0916,,
2017,2,47,1,663475,272688,5550966,0.0491,,
2017,2,48,1,2965700,1218903,22564943,0.054,,
2017,2,02,2,163072,21036,594304,0.0354,,
2017,2,08,2,1482717,191270,4639112,0.0412,,
2017,2,09,2,1023038,131972,3017061,0.0437,,
2017,2,10,2,314031,40510,800398,0.0506,,
2017,2,12,2,6685572,862439,17733837,0.0486,,
2017,2,17,2,2586424,333649,10556641,0.0316,,
2017,2,21,2,244620,31556,3673550,0.0086,,
2017,2,25,2,1962634,253180,5818331,0.0435,,
2017,2,27,2,1209438,156017,4557796,0.0342,,
2017,2,29,2,1312305,169287,5041595,0.0336,,
2017,2,38,2,106924,13793,614810,0.0224,,
2017,2,47,2,957664,123539,5550966,0.0223,,
2017,2,48,2,5353402,690589,22564943,0.0306,,
2017,2,02,3,845710,38057,594304,0.064,,
2017,2,08,3,7969597,358632,4639112,0.0773,,
2017,2,09,3,3559873,160194,3017061,0.0531,,
2017,2,10,3,1344439,60500,800398,0.0756,,
2017,2,12,3,31736910,1428161,17733837,0.0805,,
2017,2,17,3,16802205,756099,10556641,0.0716,,
2017,2,21,3,4533440,204005,3673550,0.0555,,
2017,2,25,3,7809330,351420,5818331,0.0604,,
2017,2,27,3,7852621,353368,4557796,0.0775,,
2017,2,29,3,9010164,405457,5041595,0.0804,,
2017,2,38,3,1495247,67286,614810,0.1094,,
2017,2,47,3,9720247,437411,5550966,0.0788,,
2017,2,48,3,40292159,1813147,22564943,0.0804,,
2017,2,02,4,,108795,594304,0.1831,,
2017,2,08,4,,931926,4639112,0.2009,,
2017,2,09,4,,529699,3017061,0.1756,,
2017,2,10,4,,194929,800398,0.2435,,
2017,2,12,4,,3697778,17733837,0.2085,,
2017,2,17,4,,1673039,10556641,0.1585,,
2017,2,21,4,,343614,3673550,0.0935,,
2017,2,25,4,,938636,5818331,0.1613,,
2017,2,27,4,,905595,4557796,0.1987,,
2017,2,29,4,,967676,5041595,0.1919,,
2017,2,38,4,,137387,614810,0.2235,,
2017,2,47,4,,833638,5550966,0.1502,,
2017,2,48,4,,3722639,22564943,0.165,,
2017,3,02,1,141033,57964,594304,0.0975,,
2017,3,08,1,1154429,474470,4639112,0.1023,,
2017,3,09,1,581433,238969,3017061,0.0792,,
2017,3,10,1,280005,115082,800398,0.1438,,
2017,3,12,1,4217222,1733278,17733837,0.0977,,
2017,3,17,1,1767023,726247,10556641,0.0688,,
2017,3,21,1,681101,279932,3673550,0.0762,,
2017,3,25,1,1212509,498341,5818331,0.0857,,
2017,3,27,1,1050120,431599,4557796,0.0947,,
2017,3,29,1,1064454,437490,5041595,0.0868,,
2017,3,38,1,162070,66611,614810,0.1083,,
2017,3,47,1,761605,313020,5550966,0.0564,,
2017,3,48,1,2596052,1066977,22564943,0.0473,,
2017,3,02,2,207743,26799,594304,0.0451,,
2017,3,08,2,1516369,195612,4639112,0.0422,,
2017,3,09,2,1297962,167437,3017061,0.0555,,
2017,3,10,2,357865,46165,800398,0.0577,,
2017,3,12,2,7571086,976670,17733837,0.0551,,
2017,3,17,2,3007626,387984,10556641,0.0368,,
2017,3,21,2,320378,41329,3673550,0.0113,,
2017,3,25,2,2722797,351241,5818331,0.0604,,
2017,3,27,2,1198026,154545,4557796,0.0339,,
2017,3,29,2,1340458,172919,5041595,0.0343,,
2017,3,38,2,126127,16270,614810,0.0265,,
2017,3,47,2,968791,124974,5550966,0.0225,,
2017,3,48,2,4658826,600989,22564943,0.0266,,
2017,3,02,3,1104293,49693,594304,0.0836,,
2017,3,08,3,9848197,443169,4639112,0.0955,,
2017,3,09,3,4292946,193183,3017061,0.064,,
2017,3,10,3,1576102,70925,800398,0.0886,,
2017,3,12,3,40430413,1819369,17733837,0.1026,,
2017,3,17,3,21032499,946462,10556641,0.0897,,
2017,3,21,3,6286329,282885,3673550,0.077,,
2017,3,25,3,10467658,471045,5818331,0.081,,
2017,3,27,3,9466875,426009,4557796,0.0935,,
2017,3,29,3,11123045,500537,5041595,0.0993,,
2017,3,38,3,1598135,71916,614810,0.117,,
2017,3,47,3,8487395,381933,5550966,0.0688,,
2017,3,48,3,42841618,1927873,22564943,0.0854,,
2017,3,02,4,,134456,594304,0.2262,,
2017,3,08,4,,1113251,4639112,0.24,,
2017,3,09,4,,599589,3017061,0.1987,,
2017,3,10,4,,232171,800398,0.2901,,
2017,3,12,4,,4529317,17733837,0.2554,,
2017,3,17,4,,2060693,10556641,0.1952,,
2017,3,21,4,,604146,3673550,0.1645,,
2017,3,25,4,,1320626,5818331,0.227,,
2017,3,27,4,,1012154,4557796,0.2221,,
2017,3,29,4,,1110947,5041595,0.2204,,
2017,3,38,4,,154797,614810,0.2518,,
2017,3,47,4,,819926,5550966,0.1477,,
2017,3,48,4,,3595839,22564943,0.1594,,
2017,4,02,1,131717,54136,594304,0.0911,,
2017,4,08,1,945519,388608,4639112,0.0838,,
2017,4,09,1,530414,218000,3017061,0.0723,,
2017,4,10,1,268916,110524,800398,0.1381,,
2017,4,12,1,3220124,1323471,17733837,0.0746,,
2017,4,17,1,1486325,610879,10556641,0.0579,,
2017,4,21,1,631720,259637,3673550,0.0707,,
2017,4,25,1,1008246,414389,5818331,0.0712,,
2017,4,27,1,955939,392891,4557796,0.0862,,
2017,4,29,1,980158,402845,5041595,0.0799,,
2017,4,38,1,134596,55319,614810,0.09,,
2017,4,47,1,934786,384197,5550966,0.0692,,
2017,4,48,1,3109741,1278104,22564943,0.0566,,
2017,4,02,2,166416,21468,594304,0.0361,,
2017,4,08,2,1376073,177513,4639112,0.0383,,
2017,4,09,2,1070698,138120,3017061,0.0458,,
2017,4,10,2,326758,42152,800398,0.0527,,
2017,4,12,2,6342581,818193,17733837,0.0461,,
2017,4,17,2,2698416,348096,10556641,0.033,,
2017,4,21,2,523184,67491,3673550,0.0184,,
2017,4,25,2,2326263,300088,5818331,0.0516,,
2017,4,27,2,1216380,156913,4557796,0.0344,,
2017,4,29,2,1068064,137780,5041595,0.0273,,
2017,4,38,2,160336,20683,614810,0.0336,,
2017,4,47,2,1049128,135337,5550966,0.0244,,
2017,4,48,2,4983229,642837,22564943,0.0285,,
2017,4,02,3,1069064,48108,594304,0.0809,,
2017,4,08,3,8949796,402741,4639112,0.0868,,
2017,4,09,3,4328935,194802,3017061,0.0646,,
2017,4,10,3,1456969,65564,800398,0.0819,,
2017,4,12,3,35827699,1612246,17733837,0.0909,,
2017,4,17,3,20328054,914762,10556641,0.0867,,
2017,4,21,3,6690048,301052,3673550,0.082,,
2017,4,25,3,10183607,458262,5818331,0.0788,,
2017,4,27,3,9867530,444039,4557796,0.0974,,
2017,4,29,3,10903214,490645,5041595,0.0973,,
2017,4,38,3,1934276,87042,614810,0.1416,,
2017,4,47,3,8889446,400025,5550966,0.0721,,
2017,4,48,3,55984422,2519299,22564943,0.1116,,
2017,4,02,4,,123711,594304,0.2082,,
2017,4,08,4,,968863,4639112,0.2088,,
2017,4,09,4,,550922,3017061,0.1826,,
2017,4,10,4,,218240,800398,0.2727,,
2017,4,12,4,,3753910,17733837,0.2117,,
2017,4,17,4,,1873737,10556641,0.1775,,
2017,4,21,4,,628180,3673550,0.171,,
2017,4,25,4,,1172739,5818331,0.2016,,
2017,4,27,4,,993843,4557796,0.2181,,
2017,4,29,4,,1031270,5041595,0.2046,,
2017,4,38,4,,163045,614810,0.2652,,
2017,4,47,4,,919560,5550966,0.1657,,
2017,4,48,4,,4440239,22564943,0.1968,,
2017,5,02,1,158173,65009,594304,0.1094,,
2017,5,08,1,1176509,483545,4639112,0.1042,,
2017,5,09,1,648230,266423,3017061,0.0883,,
2017,5,10,1,328348,134951,800398,0.1686,,
2017,5,12,1,3920402,1611285,17733837,0.0909,,
2017,5,17,1,2043145,839733,10556641,0.0795,,
2017,5,21,1,573843,235849,3673550,0.0642,,
2017,5,25,1,1268448,521332,5818331,0.0896,,
2017,5,27,1,1164578,478642,4557796,0.105,,
2017,5,29,1,1087550,446983,5041595,0.0887,,
2017,5,38,1,177927,73128,614810,0.1189,,
2017,5,47,1,852650,350439,5550966,0.0631,,
2017,5,48,1,3262063,1340708,22564943,0.0594,,
2017,5,02,2,225526,29093,594304,0.049,,
2017,5,08,2,1528132,197129,4639112,0.0425,,
2017,5,09,2,1187011,153124,3017061,0.0508,,
2017,5,10,2,370195,47755,800398,0.0597,,
2017,5,12,2,6068368,782819,17733837,0.0441,,
2017,5,17,2,3201436,412985,10556641,0.0391,,
2017,5,21,2,496274,64019,3673550,0.0174,,
2017,5,25,2,2534209,326913,5818331,0.0562,,
2017,5,27,2,1302641,168041,4557796,0.0369,,
2017,5,29,2,1191653,153723,5041595,0.0305,,
2017,5,38,2,121996,15738,614810,0.0256,,
2017,5,47,2,1067474,137704,5550966,0.0248,,
2017,5,48,2,4567998,589272,22564943,0.0261,,
2017,5,02,3,1457979,65609,594304,0.1104,,
2017,5,08,3,10684955,480823,4639112,0.1036,,
2017,5,09,3,5209941,234447,3017061,0.0777,,
2017,5,10,3,2124368,95597,800398,0.1194,,
2017,5,12,3,38488906,1732001,17733837,0.0977,,
2017,5,17,3,25126460,1130691,10556641,0.1071,,
2017,5,21,3,5983942,269277,3673550,0.0733,,
2017,5,25,3,12158741,547143,5818331,0.094,,
2017,5,27,3,11691787,526130,4557796,0.1154,,
2017,5,29,3,12137281,546178,5041595,0.1083,,
2017,5,38,3,2116074,95223,614810,0.1549,,
2017,5,47,3,10537470,474186,5550966,0.0854,,
2017,5,48,3,49560853,2230238,22564943,0.0988,,
2017,5,02,4,,159711,594304,0.2687,,
2017,5,08,4,,1161497,4639112,0.2504,,
2017,5,09,4,,653994,3017061,0.2168,,
2017,5,10,4,,278303,800398,0.3477,,
2017,5,12,4,,4126105,17733837,0.2327,,
2017,5,17,4,,2383409,10556641,0.2258,,
2017,5,21,4,,569146,3673550,0.1549,,
2017,5,25,4,,1395388,5818331,0.2398,,
2017,5,27,4,,1172813,4557796,0.2573,,
2017,5,29,4,,1146884,5041595,0.2275,,
2017,5,38,4,,184089,614810,0.2994,,
2017,5,47,4,,962330,5550966,0.1734,,
2017,5,48,4,,4160218,22564943,0.1844,,
2017,6,02,1,181130,74444,594304,0.1253,,
2017,6,08,1,1438590,591260,4639112,0.1275,,
2017,6,09,1,768255,315753,3017061,0.1047,,
2017,6,10,1,398020,163586,800398,0.2044,,
2017,6,12,1,4603094,1891872,17733837,0.1067,,
2017,6,17,1,2358265,969247,10556641,0.0918,,
2017,6,21,1,650132,267204,3673550,0.0727,,
2017,6,25,1,1883692,774198,5818331,0.1331,,
2017,6,27,1,1379613,567021,4557796,0.1244,,
2017,6,29,1,1193229,490417,5041595,0.0973,,
2017,6,38,1,201090,82648,614810,0.1344,,
2017,6,47,1,916352,376621,5550966,0.0678,,
2017,6,48,1,3225024,1325485,22564943,0.0587,,
2017,6,02,2,252221,32537,594304,0.0547,,
2017,6,08,2,1708736,220427,4639112,0.0475,,
2017,6,09,2,1298365,167489,3017061,0.0555,,
2017,6,10,2,405512,52311,800398,0.0654,,
2017,6,12,2,6063007,782128,17733837,0.0441,,
2017,6,17,2,3487153,449843,10556641,0.0426,,
2017,6,21,2,530906,68487,3673550,0.0186,,
2017,6,25,2,3272019,422090,5818331,0.0725,,
2017,6,27,2,1384186,178560,4557796,0.0392,,
2017,6,29,2,1421505,183374,5041595,0.0364,,
2017,6,38,2,122821,15844,614810,0.0258,,
2017,6,47,2,1182430,152533,5550966,0.0275,,
2017,6,48,2,5012995,646676,22564943,0.0287,,
2017,6,02,3,1628971,73304,594304,0.1233,,
2017,6,08,3,12475707,561407,4639112,0.121,,
2017,6,09,3,5953145,267892,3017061,0.0888,,
2017,6,10,3,2332502,104963,800398,0.1311,,
2017,6,12,3,36521145,1643452,17733837,0.0927,,
2017,6,17,3,27967981,1258559,10556641,0.1192,,
2017,6,21,3,7170994,322695,3673550,0.0878,,
2017,6,25,3,12701265,571557,5818331,0.0982,,
2017,6,27,3,11639835,523793,4557796,0.1149,,
2017,6,29,3,12127850,545753,5041595,0.1083,,
2017,6,38,3,2263360,101851,614810,0.1657,,
2017,6,47,3,12405488,558247,5550966,0.1006,,
2017,6,48,3,62431460,2809416,22564943,0.1245,,
2017,6,02,4,,180284,594304,0.3034,,
2017,6,08,4,,1373094,4639112,0.296,,
2017,6,09,4,,751133,3017061,0.249,,
2017,6,10,4,,320860,800398,0.4009,,
2017,6,12,4,,4317451,17733837,0.2435,,
2017,6,17,4,,2677649,10556641,0.2536,,
2017,6,21,4,,658386,3673550,0.1792,,
2017,6,25,4,,1767845,5818331,0.3038,,
2017,6,27,4,,1269373,4557796,0.2785,,
2017,6,29,4,,1219544,5041595,0.2419,,
2017,6,38,4,,200343,614810,0.3259,,
2017,6,47,4,,1087401,5550966,0.1959,,
2017,6,48,4,,4781577,22564943,0.2119,,
2017,7,02,1,149097,61279,594304,0.1031,,
2017,7,08,1,933813,383797,4639112,0.0827,,
2017,7,09,1,573968,235901,3017061,0.0782,,
2017,7,10,1,242735,99764,800398,0.1246,,
2017,7,12,1,2717018,1116694,17733837,0.063,,
2017,7,17,1,1244927,511665,10556641,0.0485,,
2017,7,21,1,689831,283521,3673550,0.0772,,
2017,7,25,1,835468,343377,5818331,0.059,,
2017,7,27,1,991236,407398,4557796,0.0894,,
2017,7,29,1,884627,363582,5041595,0.0721,,
2017,7,38,1,154796,63621,614810,0.1035,,
2017,7,47,1,1049460,431328,5550966,0.0777,,
2017,7,48,1,3356248,1379418,22564943,0.0611,,
2017,7,02,2,213686,27565,594304,0.0464,,
2017,7,08,2,1336047,172350,4639112,0.0372,,
2017,7,09,2,1103936,142408,3017061,0.0472,,
2017,7,10,2,375609,48454,800398,0.0605,,
2017,7,12,2,4699499,606235,17733837,0.0342,,
2017,7,17,2,2429733,313436,10556641,0.0297,,
2017,7,21,2,540076,69670,3673550,0.019,,
2017,7,25,2,1846016,238136,5818331,0.0409,,
2017,7,27,2,1142907,147435,4557796,0.0323,,
2017,7,29,2,1020401,131632,5041595,0.0261,,
2017,7,38,2,108529,14000,614810,0.0228,,
2017,7,47,2,1135150,146434,5550966,0.0264,,
2017,7,48,2,5106893,658789,22564943,0.0292,,
2017,7,02,3,1408319,63374,594304,0.1066,,
2017,7,08,3,10347649,465644,4639112,0.1004,,
2017,7,09,3,4955283,222988,3017061,0.0739,,
2017,7,10,3,1975445,88895,800398,0.1111,,
2017,7,12,3,32388125,1457466,17733837,0.0822,,
2017,7,17,3,21395931,962817,10556641,0.0912,,
2017,7,21,3,7756200,349029,3673550,0.095,,
2017,7,25,3,10822605,487017,5818331,0.0837,,
2017,7,27,3,11219741,504888,4557796,0.1108,,
2017,7,29,3,11000501,495023,5041595,0.0982,,
2017,7,38,3,1857034,83567,614810,0.1359,,
2017,7,47,3,11962115,538295,5550966,0.097,,
2017,7,48,3,60231134,2710401,22564943,0.1201,,
2017,7,02,4,,152219,594304,0.2561,,
2017,7,08,4,,1021791,4639112,0.2203,,
2017,7,09,4,,601296,3017061,0.1993,,
2017,7,10,4,,237113,800398,0.2962,,
2017,7,12,4,,3180395,17733837,0.1793,,
2017,7,17,4,,1787917,10556641,0.1694,,
2017,7,21,4,,702219,3673550,0.1912,,
2017,7,25,4,,1068531,5818331,0.1836,,
2017,7,27,4,,1059721,4557796,0.2325,,
2017,7,29,4,,990236,5041595,0.1964,,
2017,7,38,4,,161188,614810,0.2622,,
2017,7,47,4,,1116057,5550966,0.2011,,
2017,7,48,4,,4748608,22564943,0.2104,,
2017,8,02,1,177645,73012,594304,0.1229,,
2017,8,08,1,1203259,494539,4639112,0.1066,,
2017,8,09,1,537312,220835,3017061,0.0732,,
2017,8,10,1,444052,182505,800398,0.228,,
2017,8,12,1,3392719,1394408,17733837,0.0786,,
2017,8,17,1,1832047,752971,10556641,0.0713,,
2017,8,21,1,539733,221830,3673550,0.0604,,
2017,8,25,1,1078534,443277,5818331,0.0762,,
2017,8,27,1,1253979,515385,4557796,0.1131,,
2017,8,29,1,1018085,418433,5041595,0.083,,
2017,8,38,1,167706,68927,614810,0.1121,,
2017,8,47,1,750251,308353,5550966,0.0555,,
2017,8,48,1,3143703,1292062,22564943,0.0573,,
2017,8,02,2,248580,32067,594304,0.054,,
2017,8,08,2,1693905,218514,4639112,0.0471,,
2017,8,09,2,1069234,137931,3017061,0.0457,,
2017,8,10,2,489096,63093,800398,0.0788,,
2017,8,12,2,6201543,799999,17733837,0.0451,,
2017,8,17,2,3379674,435978,10556641,0.0413,,
2017,8,21,2,420672,54267,3673550,0.0148,,
2017,8,25,2,2339265,301765,5818331,0.0519,,
2017,8,27,2,1392072,179577,4557796,0.0394,,
2017,8,29,2,1231511,158865,5041595,0.0315,,
2017,8,38,2,131476,16960,614810,0.0276,,
2017,8,47,2,962000,124098,5550966,0.0224,,
2017,8,48,2,5011892,646534,22564943,0.0287,,
2017,8,02,3,1636509,73643,594304,0.1239,,
2017,8,08,3,11954718,537962,4639112,0.116,,
2017,8,09,3,5690025,256051,3017061,0.0849,,
2017,8,10,3,2712602,122067,800398,0.1525,,
2017,8,12,3,38064476,1712901,17733837,0.0966,,
2017,8,17,3,26691702,1201127,10556641,0.1138,,
2017,8,21,3,6334416,285049,3673550,0.0776,,
2017,8,25,3,12373486,556807,5818331,0.0957,,
2017,8,27,3,11445563,515050,4557796,0.113,,
2017,8,29,3,12132018,545941,5041595,0.1083,,
2017,8,38,3,1911782,86030,614810,0.1399,,
2017,8,47,3,10658453,479630,5550966,0.0864,,
2017,8,48,3,49822001,2241990,22564943,0.0994,,
2017,8,02,4,,178722,594304,0.3007,,
2017,8,08,4,,1251016,4639112,0.2697,,
2017,8,09,4,,614818,3017061,0.2038,,
2017,8,10,4,,367666,800398,0.4594,,
2017,8,12,4,,3907308,17733837,0.2203,,
2017,8,17,4,,2390076,10556641,0.2264,,
2017,8,21,4,,561146,3673550,0.1528,,
2017,8,25,4,,1301850,5818331,0.2237,,
2017,8,27,4,,1210013,4557796,0.2655,,
2017,8,29,4,,1123238,5041595,0.2228,,
2017,8,38,4,,171918,614810,0.2796,,
2017,8,47,4,,912082,5550966,0.1643,,
2017,8,48,4,,4180586,22564943,0.1853,,
2017,9,02,1,144068,59212,594304,0.0996,,
2017,9,08,1,1055056,433628,4639112,0.0935,,
2017,9,09,1,542801,223091,3017061,0.0739,,
2017,9,10,1,190211,78177,800398,0.0977,,
2017,9,12,1,2806073,1153296,17733837,0.065,,
2017,9,17,1,1621165,666299,10556641,0.0631,,
2017,9,21,1,615577,253002,3673550,0.0689,,
2017,9,25,1,1162718,477877,5818331,0.0821,,
2017,9,27,1,1027601,422344,4557796,0.0927,,
2017,9,29,1,1199883,493152,5041595,0.0978,,
2017,9,38,1,152656,62741,614810,0.1021,,
2017,9,47,1,937374,385261,5550966,0.0694,,
2017,9,48,1,2683240,1102812,22564943,0.0489,,
2017,9,02,2,199086,25682,594304,0.0432,,
2017,9,08,2,1364559,176028,4639112,0.0379,,
2017,9,09,2,1064791,137358,3017061,0.0455,,
2017,9,10,2,276969,35729,800398,0.0446,,
2017,9,12,2,4695913,605773,17733837,0.0342,,
2017,9,17,2,2690818,347116,10556641,0.0329,,
2017,9,21,2,529020,68244,3673550,0.0186,,
2017,9,25,2,2608738,336527,5818331,0.0578,,
2017,9,27,2,1163520,150094,4557796,0.0329,,
2017,9,29,2,1365719,176178,5041595,0.0349,,
2017,9,38,2,97187,12537,614810,0.0204,,
2017,9,47,2,1055639,136177,5550966,0.0245,,
2017,9,48,2,4750968,612875,22564943,0.0272,,
2017,9,02,3,1083370,48752,594304,0.082,,
2017,9,08,3,9942861,447429,4639112,0.0964,,
2017,9,09,3,4704961,211723,3017061,0.0702,,
2017,9,10,3,1146659,51600,800398,0.0645,,
2017,9,12,3,32493045,1462187,17733837,0.0825,,
2017,9,17,3,21419855,963893,10556641,0.0913,,
2017,9,21,3,7976064,358923,3673550,0.0977,,
2017,9,25,3,9909433,445924,5818331,0.0766,,
2017,9,27,3,8913246,401096,4557796,0.088,,
2017,9,29,3,10420535,468924,5041595,0.093,,
2017,9,38,3,1513268,68097,614810,0.1108,,
2017,9,47,3,11445348,515041,5550966,0.0928,,
2017,9,48,3,56817453,2556785,22564943,0.1133,,
2017,9,02,4,,133646,594304,0.2249,,
2017,9,08,4,,1057085,4639112,0.2279,,
2017,9,09,4,,572172,3017061,0.1896,,
2017,9,10,4,,165505,800398,0.2068,,
2017,9,12,4,,3221256,17733837,0.1816,,
2017,9,17,4,,1977308,10556641,0.1873,,
2017,9,21,4,,680169,3673550,0.1852,,
2017,9,25,4,,1260329,5818331,0.2166,,
2017,9,27,4,,973534,4557796,0.2136,,
2017,9,29,4,,1138254,5041595,0.2258,,
2017,9,38,4,,143376,614810,0.2332,,
2017,9,47,4,,1036479,5550966,0.1867,,
2017,9,48,4,,4272472,22564943,0.1893,,
2017,10,02,1,133326,54797,594304,0.0922,,
2017,10,08,1,1061033,436085,4639112,0.094,,
2017,10,09,1,781879,321352,3017061,0.1065,,
2017,10,10,1,244350,100428,800398,0.1255,,
2017,10,12,1,4000117,1644048,17733837,0.0927,,
2017,10,17,1,1895586,779086,10556641,0.0738,,
2017,10,21,1,593322,243856,3673550,0.0664,,
2017,10,25,1,1092277,448926,5818331,0.0772,,
2017,10,27,1,1146371,471158,4557796,0.1034,,
2017,10,29,1,1045346,429637,5041595,0.0852,,
2017,10,38,1,162942,66969,614810,0.1089,,
2017,10,47,1,874900,359584,5550966,0.0648,,
2017,10,48,1,3366337,1383565,22564943,0.0613,,
2017,10,02,2,187725,24217,594304,0.0407,,
2017,10,08,2,1599055,206278,4639112,0.0445,,
2017,10,09,2,1371876,176972,3017061,0.0587,,
2017,10,10,2,399001,51471,800398,0.0643,,
2017,10,12,2,7116123,917980,17733837,0.0518,,
2017,10,17,2,3271374,422007,10556641,0.04,,
2017,10,21,2,466770,60213,3673550,0.0164,,
2017,10,25,2,2237509,288639,5818331,0.0496,,
2017,10,27,2,1426399,184005,4557796,0.0404,,
2017,10,29,2,1428600,184289,5041595,0.0366,,
2017,10,38,2,141182,18212,614810,0.0296,,
2017,10,47,2,1162100,149911,5550966,0.027,,
2017,10,48,2,4757581,613728,22564943,0.0272,,
2017,10,02,3,997871,44904,594304,0.0756,,
2017,10,08,3,8972300,403754,4639112,0.087,,
2017,10,09,3,4222705,190022,3017061,0.063,,
2017,10,10,3,1569694,70636,800398,0.0883,,
2017,10,12,3,33834345,1522546,17733837,0.0859,,
2017,10,17,3,20376090,916924,10556641,0.0869,,
2017,10,21,3,6236816,280657,3673550,0.0764,,
2017,10,25,3,9290960,418093,5818331,0.0719,,
2017,10,27,3,9701452,436565,4557796,0.0958,,
2017,10,29,3,10267423,462034,5041595,0.0916,,
2017,10,38,3,1576512,70943,614810,0.1154,,
2017,10,47,3,9706658,436800,5550966,0.0787,,
2017,10,48,3,52507834,2362853,22564943,0.1047,,
2017,10,02,4,,123918,594304,0.2085,,
2017,10,08,4,,1046116,4639112,0.2255,,
2017,10,09,4,,688346,3017061,0.2282,,
2017,10,10,4,,222535,800398,0.278,,
2017,10,12,4,,4084573,17733837,0.2303,,
2017,10,17,4,,2118017,10556641,0.2006,,
2017,10,21,4,,584726,3673550,0.1592,,
2017,10,25,4,,1155658,5818331,0.1986,,
2017,10,27,4,,1091729,4557796,0.2395,,
2017,10,29,4,,1075960,5041595,0.2134,,
2017,10,38,4,,156125,614810,0.2539,,
2017,10,47,4,,946294,5550966,0.1705,,
2017,10,48,4,,4360145,22564943,0.1932,,
2017,11,02,1,147474,60612,594304,0.102,,
2017,11,08,1,1198683,492659,4639112,0.1062,,
2017,11,09,1,682880,280664,3017061,0.093,,
2017,11,10,1,273141,112261,800398,0.1403,,
2017,11,12,1,4001209,1644497,17733837,0.0927,,
2017,11,17,1,2023196,831533,10556641,0.0788,,
2017,11,21,1,642724,264160,3673550,0.0719,,
2017,11,25,1,1192117,489960,5818331,0.0842,,
2017,11,27,1,1116359,458824,4557796,0.1007,,
2017,11,29,1,1174026,482525,5041595,0.0957,,
2017,11,38,1,170289,69989,614810,0.1138,,
2017,11,47,1,914543,375877,5550966,0.0677,,
2017,11,48,1,3222290,1324361,22564943,0.0587,,
2017,11,02,2,193979,25023,594304,0.0421,,
2017,11,08,2,1749042,225626,4639112,0.0486,,
2017,11,09,2,1443115,186162,3017061,0.0617,,
2017,11,10,2,417216,53821,800398,0.0672,,
2017,11,12,2,8056380,1039273,17733837,0.0586,,
